,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Beam Energy,Particle
142,303.277,67.4661,153.391,115.365,164.486,185.452,282.07,154.785,189.244,145.089,115.363,73.7537,51.8271,45.4931,38.9923,35.7455,16.5086,6.84531,39.4296,3.26925,4.37906,1.35106,0.0,4.94471,1.25239,0.971735,4.57486,6.16842,2.66993,1.43528,0.0,1.83318,17.7267,4.87803,2.84211,4.50988,10.0191,0.721342,0.0,0.0,L,ele
143,301.555,14.6618,71.2425,67.9084,247.612,196.292,201.537,149.585,175.867,94.5736,183.445,78.5506,76.403,70.9228,73.4778,43.3896,26.2843,31.5952,62.2522,25.3542,15.47,4.71135,8.49893,4.26587,2.37305,10.7425,2.55375,1.43836,3.89142,1.45039,1.85959,4.42386,3.39518,8.40237,6.73337,3.53307,3.89586,0.0,0.0,0.0,L,ele
144,307.131,29.4967,51.9845,58.4087,145.259,110.826,246.375,194.351,124.28,175.47,141.103,112.944,74.1653,64.8537,93.7708,67.9923,59.6112,37.5053,65.7379,29.7564,14.8747,13.7009,1.88275,1.70734,1.49813,5.10861,2.82319,4.32645,0.0,3.58489,2.84929,4.16548,6.48465,3.0379,7.40624,8.78668,3.75209,0.0,0.0,0.0,L,ele
145,295.288,47.3099,91.7236,131.193,209.669,233.382,154.154,212.564,143.095,134.468,116.67,81.0322,116.864,46.2044,67.4682,35.5605,18.053,9.01711,5.88528,0.860915,2.02162,1.59186,0.0,0.0,0.0,0.0,1.51226,2.35499,0.999878,1.13183,2.05098,0.0,2.19991,6.92243,8.63552,4.95395,6.57471,0.0,0.0,0.0,L,ele
146,308.672,60.8716,89.6828,135.7,172.057,231.373,252.14,193.193,114.907,92.587,93.9127,82.6471,69.6338,67.4011,64.3246,25.0134,10.4094,13.9944,11.567,10.6342,3.51612,11.6375,3.25965,0.0,1.30598,1.0668,8.9486,2.05725,9.07862,0.711922,3.70051,1.7704,16.5816,3.36021,4.12455,4.45928,3.44756,1.08971,0.0,0.0,L,ele
147,312.556,54.2705,66.76,123.498,209.939,153.75,128.856,175.568,154.247,159.207,147.474,94.1506,41.9582,26.5938,17.8817,9.57865,59.1432,7.04641,15.2005,12.7535,2.6328,1.92134,0.0,0.0,1.2863,1.49715,3.58037,8.59056,5.96065,0.724849,1.39345,4.97954,4.41595,4.8834,9.71678,2.92948,8.10583,0.405418,0.0,0.0,L,ele
148,68.408,76.6597,138.74,149.608,172.419,106.686,123.823,70.6706,95.6871,74.3994,101.853,70.2146,36.8325,13.0469,10.5643,2.69369,10.9274,0.0,18.7705,1.41475,1.19352,0.0,0.0,0.504257,1.41057,3.32386,2.94683,1.47517,1.27626,1.02868,1.44684,3.91328,11.265,5.04588,9.21093,10.3264,6.49261,1.20781,0.0,0.0,L,ele
149,55.7209,59.135,128.031,139.956,194.101,189.913,100.565,176.023,192.802,99.9517,167.8,92.4701,61.1185,62.8397,23.7053,11.264,24.5351,39.9421,22.997,13.8912,23.4323,9.65932,31.6214,4.21449,16.8868,2.89624,10.4059,4.15871,1.19685,1.66872,1.22799,1.9419,15.9023,5.24725,7.76496,16.3807,4.99172,0.0,0.0,0.0,L,ele
150,7.92426,50.0518,61.9649,123.043,172.43,251.193,199.372,164.218,162.999,114.828,86.5674,84.0462,114.808,61.9732,103.238,46.5134,40.5495,6.60534,15.0251,5.73993,12.5395,5.42376,3.60237,0.586457,1.17487,2.55101,6.02831,4.54882,0.742765,1.20988,2.34642,2.04994,16.353,4.60609,10.1317,3.80154,6.91755,1.12263,0.0,0.0,L,ele
151,31.1828,43.1861,329.119,82.9113,259.859,109.797,191.526,189.258,166.08,136.67,113.013,38.3828,62.868,31.3918,3.60455,9.46659,22.7538,7.5131,16.3922,1.37161,1.3337,0.0,7.80458,0.0,0.0,1.49682,3.94781,0.588566,9.40496,4.47171,1.87944,2.19847,16.1504,5.15805,13.138,10.8681,3.85591,0.715769,0.0,0.0,L,ele
152,53.4278,10.5573,6.38819,0.467392,18.2875,13.5627,0.597038,0.0,0.0,5.35965,2.10546,1.11706,0.0,0.0,0.0,0.0,0.439045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63471,0.820885,2.38674,0.925119,4.31677,4.87513,13.8936,9.46307,10.3567,6.98478,8.54603,1.12545,0.0,2.80972,L,ele
153,364.231,63.307,163.788,155.173,175.845,259.202,221.295,198.693,145.165,120.244,59.7115,138.373,48.484,8.64539,36.6352,5.88181,11.4906,18.6923,27.5059,2.98519,1.98618,8.18309,0.0,0.0,3.74165,1.16448,2.57386,1.98079,2.91095,1.55537,1.96092,5.1444,10.6384,3.77077,9.39164,6.67619,9.87691,0.0,0.0,0.0,L,ele
154,12.9201,26.7755,110.994,152.535,171.065,118.433,202.832,208.771,257.22,165.587,162.57,95.4152,123.098,51.8811,49.0638,30.2486,13.308,16.9034,36.8085,3.55657,6.52618,0.0,0.0,4.28271,0.477563,4.09451,3.17799,1.36542,5.39498,0.810963,1.03372,0.0672221,3.56146,6.50876,3.70691,11.877,6.0393,0.0,0.0,0.0,L,ele
155,260.556,40.0418,107.034,102.304,182.899,143.426,130.991,155.41,146.014,138.101,115.092,80.4924,117.443,93.9816,81.1878,53.2467,38.8474,28.1819,51.7604,16.4789,24.9773,0.0,13.3295,7.23412,4.4693,1.41974,5.44785,15.6592,2.77467,0.763288,5.80348,4.73076,5.28778,5.89561,7.6806,10.3276,4.69444,0.0,0.0,0.0,L,ele
156,27.233,62.6051,109.149,194.115,193.182,188.301,133.088,182.994,189.441,126.498,126.49,79.9662,50.138,33.7817,23.8522,16.9452,11.7351,19.2578,33.949,2.66424,5.14047,4.66883,2.37866,2.27409,0.0,1.56305,4.37016,2.91323,6.83506,2.22188,1.48433,1.04567,4.64769,8.44911,9.74436,3.01461,3.042,0.0,0.0,0.0,L,ele
157,51.8735,98.0552,83.1001,125.615,79.3164,114.792,92.9803,100.241,133.998,101.576,53.0658,104.436,77.8964,27.0628,42.6529,20.0223,19.3732,12.9665,36.9108,9.36194,8.96999,4.66682,5.11993,0.0,4.77234,0.0,3.46919,3.42814,5.39164,0.969247,1.95618,4.24633,17.4085,2.79019,2.75807,7.88452,10.0194,0.798895,0.0,0.0,L,ele
158,83.6952,36.508,72.567,52.9352,139.877,197.592,188.426,181.855,149.557,90.3439,104.963,106.049,80.7764,71.3976,85.7469,49.4947,49.7951,22.8505,67.6529,7.2042,11.0309,0.0,0.0,0.0,0.941475,1.09006,2.90911,2.64742,7.52157,0.818294,2.39193,1.12735,1.61483,9.74916,5.91853,7.33382,7.25898,0.0,0.0,0.0,L,ele
159,84.6998,40.7375,90.926,132.289,213.911,147.608,241.705,173.105,203.141,143.253,139.449,104.32,98.7531,98.1863,39.25,34.3562,25.1187,5.79079,27.2538,6.50851,5.05906,1.88267,4.44305,0.0,1.49299,1.1892,1.93874,2.5137,2.11046,1.078,1.9711,4.44929,4.21895,4.34997,4.32624,4.1192,4.84018,0.961895,0.0,0.0,L,ele
160,29.4501,44.9714,166.943,134.664,210.675,201.857,201.671,165.132,167.015,119.265,111.689,81.9382,60.0775,28.4217,50.7168,24.8788,12.11,9.41024,34.6763,10.9067,10.8857,2.0446,0.0,0.849522,2.40376,3.01836,1.62426,4.24874,2.93941,2.25492,3.51246,5.3443,5.02659,6.35515,7.45915,3.29752,9.26289,0.0,0.0,0.0,L,ele
161,13.2235,60.5988,47.0642,76.0694,81.2757,142.011,137.969,167.026,160.593,187.655,158.126,124.287,72.4547,123.075,64.4864,47.6553,26.2085,30.8676,46.0301,23.7699,1.45875,13.1026,14.2205,3.63975,1.28701,1.19308,2.83511,3.85567,0.0,1.97673,1.34538,4.3337,4.32832,11.2236,10.6606,7.52451,3.83264,0.0,0.0,0.0,L,ele
162,232.75,38.3587,70.1017,137.859,195.071,215.619,164.167,180.336,180.341,106.644,111.231,69.2092,80.1253,116.748,42.5366,24.5464,19.5715,6.2059,18.9579,3.00256,5.65913,0.0,0.0,2.14728,1.36994,0.962574,4.59563,2.825,0.866384,5.15781,0.90241,4.71345,10.0598,1.97032,7.37035,11.1012,11.972,1.12233,0.0,0.0,L,ele
163,97.8062,12.5778,23.1087,55.981,80.3714,125.268,143.014,204.667,219.562,180.004,223.275,113.587,116.951,78.0194,59.5094,27.0614,21.4047,12.2117,21.7764,14.154,5.58206,8.69709,5.2655,3.20011,0.944769,1.77039,5.44817,2.40414,2.30267,2.13041,4.56002,0.0,0.709001,11.596,6.31002,3.68639,9.83858,0.0,0.0,0.0,L,ele
164,366.508,90.0117,199.411,214.256,360.961,270.219,207.598,174.272,141.28,114.437,127.091,58.7,72.4769,33.2659,21.9595,40.5062,23.9817,7.51087,19.3763,8.79243,4.67317,10.0621,0.992133,0.581626,1.1377,0.0,6.59141,1.84784,9.68438,0.895468,2.63779,3.71675,7.76475,2.54503,5.56355,3.69334,13.5084,0.69206,0.0,0.0,L,ele
165,21.2391,76.0271,63.9138,95.2853,96.7215,139.711,129.636,123.386,149.88,146.422,95.8307,64.0674,71.269,55.029,57.2369,57.1303,28.307,11.5427,20.4886,9.52248,5.69464,0.563467,4.04292,0.78493,4.10479,1.0258,4.02912,3.58604,2.41323,2.0937,2.64336,3.78524,3.78579,2.98803,9.66603,9.48527,5.77857,0.0,0.0,0.0,L,ele
166,14.4568,16.4903,52.4644,87.6373,179.528,161.359,234.139,200.899,206.395,176.478,155.977,96.2037,129.448,64.1694,76.9704,56.1327,17.9357,5.36563,2.52985,9.92355,1.17924,17.2958,1.23371,3.4347,2.19162,0.800334,4.12138,0.470134,0.0,5.05284,0.527861,2.22178,21.3549,2.98052,7.25126,11.7842,5.13809,1.08568,0.0,0.0,L,ele
167,329.52,37.4821,82.6484,156.061,205.551,240.687,236.591,163.913,187.615,162.351,100.377,66.0867,52.0663,52.0842,88.5417,31.5533,12.1195,6.77557,11.673,1.23254,0.942002,1.8693,0.0,8.93906,2.09794,0.0,0.486884,0.488852,0.0,3.63543,1.88821,0.385903,4.63008,6.40344,7.63971,6.96958,9.03406,0.0,0.0,0.0,L,ele
168,304.3,133.654,168.32,194.978,182.237,204.868,190.415,184.221,137.155,154.617,166.439,101.543,90.5561,61.3504,30.6114,16.6257,18.5302,15.4362,3.75883,6.21535,1.79828,5.93942,2.0471,0.0,3.92579,0.0,3.47843,0.985463,1.01162,3.47498,0.530912,1.10895,3.76807,8.47916,6.71741,11.4188,6.22014,0.0,0.0,0.397597,L,ele
169,247.938,79.711,45.527,91.963,137.263,201.295,233.382,191.458,188.19,136.845,107.965,105.892,80.3752,59.4839,46.0403,12.5934,40.0837,20.6273,17.609,19.8172,5.16133,11.166,4.67057,1.69661,3.62146,0.0,2.32443,0.9742,4.62752,3.6228,0.458942,1.34644,1.65207,7.17597,9.0168,10.7876,8.11978,0.0,0.0,0.0,L,ele
170,33.7394,35.6007,71.9211,125.256,94.7361,106.524,124.045,137.963,186.023,193.599,191.573,91.4765,125.563,88.6492,60.0522,56.9312,40.1988,12.8647,30.1197,35.9108,12.8811,10.409,0.0,8.09896,13.0833,5.06944,4.21565,0.0,3.13505,2.05353,1.51063,2.04429,19.6042,6.22157,15.1474,15.0858,4.54624,1.5011,0.0,0.0,L,ele
171,326.112,67.4179,99.7949,171.575,199.089,250.649,252.122,214.764,182.63,144.41,93.5318,93.496,79.3243,28.8184,72.9681,12.0174,7.08868,6.85313,6.67274,7.83137,0.0,3.01046,11.0409,0.0,4.63789,0.0,2.06793,1.42053,2.97059,0.827529,1.1117,3.28003,17.2924,4.7859,6.58692,5.10517,8.03177,1.63475,0.0,2.39784,L,ele
172,62.4191,95.7586,165.847,170.634,238.979,133.056,129.877,120.887,167.066,102.769,106.964,85.0668,80.213,53.083,36.5384,7.61628,22.5315,6.52811,20.8867,12.5776,5.90893,1.04806,1.26657,7.23685,1.39625,1.31246,2.37389,3.06218,2.26189,2.52817,3.81028,2.62125,3.33561,6.86811,12.6001,11.2556,3.94343,0.0,0.0,0.0,L,ele
173,137.271,29.841,63.4321,83.7931,215.647,238.655,239.351,172.638,163.743,121.552,126.504,141.719,140.838,58.6179,29.5355,33.8971,30.2099,6.67074,9.96341,5.60564,2.48508,2.62142,1.20197,0.0,5.87446,0.0,4.42098,3.14923,3.59685,0.818465,2.15603,1.75921,15.4722,5.63496,9.73905,1.73579,5.68179,0.845034,0.0,1.06007,L,ele
174,245.912,26.4903,76.7012,101.629,210.528,215.534,252.799,226.79,175.821,147.322,169.031,128.01,94.485,53.5338,54.0568,72.9154,25.6355,16.6526,23.4943,10.5712,0.942258,12.0632,9.1401,8.90877,4.05799,3.2465,2.29428,5.82312,2.97334,1.79078,2.86659,4.91512,16.2387,3.5929,12.4751,7.39864,4.80845,1.07127,0.0,0.0,L,ele
175,73.6326,95.3712,121.147,155.589,202.678,193.406,179.869,197.899,155.102,123.992,95.986,74.3134,80.1903,41.1391,25.2544,24.4998,38.618,23.2104,2.27846,1.72889,0.0,0.0,0.0,11.1454,0.0,0.853062,5.2804,0.0,3.16684,1.75846,1.77917,2.2162,13.0657,5.20946,12.4116,5.06859,4.41598,1.02982,0.0,0.0,L,ele
176,300.964,55.2738,101.878,110.806,196.956,170.449,161.88,189.1,167.941,136.654,146.564,84.9262,72.522,39.407,37.0477,46.1554,24.5029,2.2666,1.72429,2.69505,9.81319,0.692099,3.05102,0.483287,0.962359,1.99785,6.05937,0.0,2.35665,1.41941,3.09536,2.89081,16.8371,5.22192,6.30154,2.84613,4.67462,0.793003,0.0,0.454698,L,ele
177,28.4239,41.7665,67.2575,79.6317,35.7371,84.7401,156.336,135.579,193.417,129.464,140.548,138.616,157.607,84.6395,157.094,62.1747,41.7677,14.9083,43.9026,41.3514,8.57952,6.90289,2.25234,9.00858,11.552,1.08747,1.25196,9.42021,3.05681,0.749363,2.13575,4.88964,4.59878,5.57797,6.4082,4.8605,4.09728,0.0,0.0,0.0,L,ele
178,100.856,48.7122,88.5297,145.18,226.755,191.989,217.559,150.641,213.504,135.504,111.121,88.941,68.9002,43.4776,47.8692,21.083,10.6076,5.16009,13.3001,1.76662,1.90702,2.1453,2.08995,2.23331,2.58482,1.08462,14.4876,3.67175,0.0,2.6219,1.61103,3.91229,7.5158,3.4995,7.28719,5.45511,3.54766,1.27506,0.0,0.0,L,ele
179,146.849,24.7843,41.8106,94.2492,150.016,185.877,156.107,160.453,163.418,154.679,193.313,118.663,145.362,102.97,98.2938,119.508,57.2909,19.1335,42.8129,15.3491,6.49173,18.2746,1.82219,2.58327,9.50442,8.85111,3.89636,0.444116,2.94732,6.05302,1.19569,0.161304,5.70051,6.93202,10.1803,10.5079,5.05955,0.0,0.0,0.0,L,ele
180,29.5498,88.0055,106.322,175.778,266.046,235.559,222.054,169.526,119.693,58.7719,33.5238,41.1717,38.393,15.6181,19.6078,19.3398,23.607,13.6429,7.04545,3.16335,2.69994,0.0,0.0,0.0,0.0,0.0,2.33212,1.65443,2.87383,2.95408,1.71057,1.19013,5.92684,7.72382,12.0849,12.1579,8.11043,1.56614,0.0,0.46126,L,ele
181,303.535,74.7791,86.3454,162.438,208.254,195.087,219.483,254.066,194.592,168.465,142.249,113.458,84.8465,34.4008,26.082,8.24808,11.105,12.0232,1.60289,13.7864,1.63238,0.689719,0.514407,0.575249,0.0,0.0,4.10417,0.793375,4.62332,1.29646,0.78064,3.4888,15.8419,3.74876,10.461,13.3511,4.88354,0.90791,0.0,0.0,L,ele
182,18.2521,36.359,44.2552,67.3977,100.159,101.98,122.072,111.308,108.096,98.7656,99.6853,75.6749,95.6056,86.1383,55.6946,49.6868,55.3481,11.59,29.8549,4.00679,14.9188,3.32242,4.27146,3.06753,2.47136,0.990002,3.04297,1.6743,5.25476,5.11725,1.04426,5.19212,12.4066,3.42287,7.91717,6.43115,12.7116,0.878671,0.0,0.0,L,ele
183,136.261,43.263,67.2196,121.019,138.437,120.768,166.708,120.149,113.754,76.3446,93.0538,51.9788,32.8015,13.1233,10.1648,10.7669,7.73962,4.74279,10.5595,0.0,0.0,0.0,0.0,0.0,0.0,0.446769,1.1374,1.46575,0.705768,1.14311,1.16438,0.0,5.52486,7.85714,9.37495,6.47206,5.53501,0.892784,0.0,0.446124,L,ele
184,42.0343,58.9636,161.644,177.191,281.913,219.245,205.804,184.78,155.255,91.7459,100.153,67.3712,27.3336,17.9962,15.4548,1.99941,6.02504,0.881453,23.762,0.0,12.424,0.667633,0.0,0.0,1.57899,0.0,3.05957,4.39488,0.752066,1.17193,0.867221,4.52937,15.6878,1.56371,10.2388,6.21218,5.70492,1.46972,0.0,0.0,L,ele
185,55.9424,44.0132,53.7754,73.5627,173.835,151.999,213.895,169.621,167.018,138.014,98.4077,99.029,71.457,32.6852,37.2072,13.023,19.7382,9.52922,20.4,4.96272,4.42051,3.90993,0.0,0.0,0.0,1.3434,6.92481,1.125,2.14337,1.85376,1.66885,2.88504,14.5348,3.72951,3.78645,9.61991,6.20791,1.12639,0.0,0.0,L,ele
186,52.132,42.9099,102.957,128.283,188.493,262.159,146.395,189.752,187.46,68.5207,163.728,76.4455,47.6312,20.8958,37.9097,5.03395,5.95892,16.857,13.1987,4.32695,3.87576,5.41625,2.99594,10.3387,7.22473,1.17133,7.83188,3.65268,0.0,5.25241,4.54167,3.90307,6.77641,3.5647,11.6761,6.62738,15.8911,0.0,0.0,0.0,L,ele
187,60.4237,48.7896,118.199,112.745,123.217,134.816,151.206,158.215,202.687,147.806,128.58,79.5736,122.175,46.5805,74.2239,38.6603,49.695,21.9719,8.92388,1.127,6.82256,0.0,4.73054,0.473936,1.57563,1.33898,4.16503,1.01883,4.35373,0.811533,1.75342,2.30858,3.48752,10.9667,3.99193,3.18191,6.51231,0.845735,0.0,0.0,L,ele
188,272.186,64.7155,83.1461,157.714,237.815,220.814,239.075,154.438,185.337,121.586,98.4552,64.4329,78.304,30.1079,38.3594,33.1916,21.0878,14.2049,47.9305,18.5649,3.27994,0.0,0.0,1.99376,1.19413,0.812191,2.22379,1.68982,11.2454,2.94504,2.3888,3.49426,6.02346,4.65328,4.00947,7.65304,3.06913,0.0,0.0,0.0,L,ele
189,17.3172,14.023,54.5016,72.623,119.669,133.435,134.51,134.198,208.646,164.944,108.391,86.2276,91.3665,58.1304,85.3267,46.504,38.3759,20.5136,51.2119,5.69919,15.2149,2.34105,4.844,5.91293,8.67514,2.1074,1.9631,3.00969,6.48736,4.12454,3.10147,4.69207,5.62698,6.49284,13.3639,10.3294,3.37146,1.46798,0.0,0.0,L,ele
190,466.337,110.687,110.659,113.197,89.5095,50.8401,42.8665,64.254,29.3767,13.796,11.4015,13.7941,4.37251,9.43804,12.1809,7.62864,3.12451,1.70718,0.0,1.32083,0.0,0.0,0.0,0.0,1.2273,0.0,6.6838,1.18289,0.0,5.35894,2.06188,0.956465,17.2229,6.95387,6.20778,3.65851,5.06438,0.901451,0.0,0.834695,L,ele
191,91.2972,70.8795,146.382,170.193,196.635,171.327,186.121,128.943,135.395,100.338,105.684,83.5986,112.693,45.3639,23.6931,29.9806,19.4323,13.3245,3.92062,1.918,3.98123,6.37857,9.67017,1.91272,0.342842,1.05688,2.11485,1.10244,1.94235,1.75574,0.0,0.0,1.47141,8.86468,8.71876,6.18382,28.9789,0.0,0.0,0.0,L,ele
192,39.9192,74.1871,120.92,113.2,152.827,88.8874,137.226,128.957,134.522,120.389,117.052,98.4647,109.577,37.9922,54.1923,40.13,42.4783,20.1577,15.2305,13.5966,10.3701,9.24103,1.12491,4.62109,2.39183,1.32436,5.10295,3.24176,1.35629,5.43457,0.910562,3.37635,16.7548,3.6692,10.5828,8.02521,5.89435,0.979582,0.0,0.0,L,ele
193,56.2806,42.9799,119.514,180.985,166.16,173.601,248.119,178.762,145.087,139.476,125.763,120.259,112.859,120.133,57.3915,16.8604,13.488,27.6541,10.5533,6.13155,2.09573,1.70238,0.0,0.0,0.0,0.0,4.85604,0.547719,0.0,5.60946,0.754911,0.845884,9.19639,7.62018,6.35498,10.1387,3.66593,1.11306,0.0,0.0,L,ele
194,24.4408,59.4046,85.5303,80.5092,160.316,146.331,225.804,214.075,167.365,132.409,86.805,86.3652,52.0622,45.425,24.8101,21.181,29.2004,14.2123,13.9659,27.5092,9.92132,3.85025,0.0,0.0,0.0,0.0,3.80789,0.769785,2.32941,4.29753,0.440583,0.992852,2.36487,7.83606,13.2922,3.71638,0.918848,0.0,0.0,0.407744,L,ele
195,112.073,33.2171,103.448,103.224,176.145,213.278,318.032,233.314,254.046,102.967,119.002,71.9896,106.454,55.7001,39.9567,18.7667,10.8381,17.3945,0.0,8.31994,4.1996,0.0,0.0,7.58082,1.04157,0.0,2.82075,1.19428,4.68464,0.876253,1.26247,2.27189,13.2145,3.38068,8.54638,9.4525,5.27596,0.972145,0.0,0.879788,L,ele
196,27.7894,72.1765,114.719,149.34,182.186,179.683,202.69,175.825,224.101,101.129,138.606,66.4532,99.7529,62.0947,49.5877,13.9803,31.076,1.93028,11.5274,31.043,2.2247,2.85626,0.514835,3.97634,0.402199,1.03592,7.45015,1.84468,2.00199,2.32826,0.966989,2.22254,17.8001,1.47201,15.3005,5.61376,9.09677,0.864793,0.0,0.0,L,ele
197,352.317,74.2773,106.765,118.128,251.016,191.544,203.049,147.596,187.912,105.683,83.7602,72.8283,76.8417,41.5324,64.1139,19.0231,9.9797,10.26,14.9871,15.1381,7.42025,2.43626,0.0,0.0,2.55074,0.0,4.23095,2.28162,0.96346,1.99732,1.97011,2.12668,15.1781,5.96864,9.99924,5.50694,2.87069,0.910733,0.0,0.891308,L,ele
198,177.322,98.7404,142.43,214.991,196.888,167.999,249.051,152.279,146.742,147.632,69.5948,76.9423,73.9158,81.2224,41.9388,19.9473,24.5253,1.30041,31.1572,2.33848,9.25858,0.0,0.0,6.2616,1.35613,0.0,3.64163,2.79786,2.96864,1.2367,1.9792,4.68081,14.3587,4.38939,3.6036,12.4249,5.51056,1.08952,0.0,0.0,L,ele
199,38.8419,44.1702,80.5438,116.807,174.608,188.632,198.544,146.237,249.939,172.516,127.247,113.282,54.3144,36.3539,39.2391,18.678,15.0086,18.9003,27.6068,6.2598,0.0,0.0,5.14591,4.18618,1.61012,0.873515,2.79177,1.85618,1.17328,1.66585,2.15088,4.77116,5.85535,6.82255,9.0219,6.62366,14.2465,0.0,0.0,0.0,L,ele
200,10.1622,0.946763,1.03087,1.94278,1.82423,0.0,0.901514,1.19632,0.935954,1.47158,0.971201,0.82311,0.812945,1.21079,1.48417,0.991649,1.91677,1.09089,14.2785,2.00963,0.903196,0.803568,1.04378,0.986082,2.11638,1.92011,8.94249,10.4828,2.24796,2.58456,4.89099,4.54593,9.67211,12.0184,12.8776,5.94929,7.58923,0.891551,1.51583,1.78196,H,pion
201,59.2139,0.855535,2.78914,3.66949,54.8279,104.182,244.643,472.175,597.258,688.597,959.904,755.634,818.145,512.344,494.989,289.976,257.767,202.101,262.333,213.206,133.189,119.295,84.8196,107.944,81.7685,87.7154,66.1907,41.3695,346.54,392.574,426.464,369.591,258.135,206.06,49.7429,26.31,59.6264,8.27726,1.9155,3.34692,H,pion
202,2.10162,0.911259,2.4536,1.99616,0.822175,0.870737,0.996484,1.21243,1.01483,0.993751,7.6527,36.4652,83.6788,84.2493,112.55,98.7552,183.441,147.653,169.729,99.5172,99.6589,83.8396,39.157,58.4965,97.4438,96.3182,109.238,81.3771,52.9471,80.7228,104.312,153.306,147.261,409.647,488.639,580.79,401.386,123.078,41.1943,35.0853,H,pion
203,1.67654,2.08963,1.5328,2.01357,1.22342,25.4973,7.8039,21.3826,27.7556,196.186,195.677,267.636,490.796,640.333,886.785,877.82,984.602,903.605,1053.9,827.433,713.184,1179.21,492.695,538.18,570.651,374.156,369.379,300.714,247.577,151.268,68.2149,114.977,94.9584,127.473,72.5339,58.0299,14.4082,1.88955,0.942402,1.00617,H,pion
204,4.24638,2.43896,1.32337,1.17379,0.85541,0.810175,5.8452,33.3261,69.9665,42.002,36.4999,56.377,68.7615,207.526,184.509,218.258,464.529,454.414,468.429,592.078,352.612,292.861,312.892,347.396,678.538,262.202,274.867,343.449,500.941,464.184,487.153,290.476,109.406,48.6956,33.8369,52.0115,91.0068,49.0803,0.0,0.437352,H,pion
205,35.5201,4.33094,1.02541,10.3707,97.8193,206.291,297.555,353.71,458.042,470.327,390.587,271.483,309.552,243.081,291.857,279.429,279.78,169.023,220.934,187.553,156.599,206.057,269.697,232.052,307.893,247.486,162.459,127.283,190.107,95.0598,173.389,163.888,127.132,91.883,65.7318,55.3611,32.0926,60.1583,92.3699,51.1358,H,pion
206,237.096,87.8644,117.752,194.345,253.151,304.191,308.801,250.365,248.977,201.577,229.78,184.255,160.136,142.487,197.906,368.637,344.245,270.788,291.816,746.882,1082.54,164.004,228.876,139.894,156.981,252.48,200.797,167.07,212.09,131.753,152.598,225.531,116.536,199.765,112.572,105.964,57.5485,6.41232,2.6896,0.977074,H,pion
207,140.986,186.847,374.197,523.14,845.87,661.416,795.328,710.664,870.963,666.174,679.173,589.777,443.873,311.509,277.537,111.548,147.575,60.8988,83.8889,49.6921,76.6126,56.9763,56.4993,28.0376,60.7529,95.9428,253.778,143.18,189.468,122.815,189.825,107.151,33.3526,135.625,32.969,189.071,143.911,18.7499,5.51368,26.9204,H,pion
208,271.617,12.6577,25.4105,32.3762,118.523,139.503,228.94,371.331,432.796,465.739,465.13,457.242,351.458,356.877,382.303,285.308,286.666,226.543,165.747,100.635,104.768,62.5803,51.1653,150.238,185.188,306.648,409.884,443.923,371.42,235.587,263.084,362.366,411.751,84.5873,82.4751,126.991,52.7574,18.5936,26.0863,14.9958,H,pion
209,320.898,1.18345,1.52467,1.57769,0.872845,0.832701,3.58169,2.04159,1.11444,1.24017,1.49021,2.35514,3.95973,1.19798,1.04322,2.03791,11.8822,3.65448,37.8638,57.9181,57.3829,95.4728,234.827,161.224,185.905,168.689,189.087,325.507,273.865,321.694,174.086,329.505,545.808,570.806,356.192,247.587,154.389,41.6159,17.6618,22.6573,H,pion
210,300.408,3.78662,2.40953,1.78497,3.09835,5.0844,11.9339,70.458,81.2171,72.3278,91.1929,92.9848,63.6019,73.864,71.366,203.939,88.4105,76.5576,74.1212,82.4733,58.675,72.8462,108.136,79.3725,146.803,75.2599,67.634,43.2416,220.903,281.865,195.129,195.036,171.221,141.474,89.4343,183.831,141.812,119.047,257.845,143.159,H,pion
211,337.297,1.82164,36.1145,51.0083,263.379,304.865,394.368,382.72,506.913,545.923,759.602,642.411,660.76,564.31,502.889,529.062,575.247,344.814,322.535,286.393,209.858,181.082,142.143,115.553,248.632,240.996,128.495,70.6325,145.857,149.979,230.697,142.787,67.643,46.3457,27.6292,10.3434,18.1169,0.0,0.0,0.0,H,pion
212,291.327,2.2934,2.60458,0.811304,3.17636,1.17351,1.78443,1.60107,1.13349,1.03329,0.801459,7.66441,0.837216,0.963195,1.81377,0.655561,2.51899,1.02359,1.07869,3.30769,7.5857,1.80149,4.50926,0.824125,1.47396,1.89448,2.81997,1.9821,148.261,727.446,813.862,469.108,282.016,259.234,340.948,73.7709,161.892,115.342,35.6298,21.6685,H,pion
213,549.152,310.355,758.852,954.848,1466.71,1815.86,1877.21,1745.48,1690.74,1410.35,1421.44,1050.21,928.669,621.725,595.959,415.079,343.255,233.4,234.496,213.297,133.989,125.308,72.2363,32.6646,38.575,25.1238,20.3762,11.4474,63.57,170.775,147.963,97.945,45.2885,32.4209,33.1066,49.1294,7.37703,1.00219,0.0,0.0,H,pion
